pattern_label,entry_emotion,entry_sentiment,dominant_trigger,time_bucket,mood_swing_index,pattern_confidence
Stable Positive,sadness,positive,time_pressure,Evening,0.909,96
Stable Positive,joy,neutral,work_studies,Morning,0.762,58
Stable Positive,love,positive,growth_positive,Evening,0.327,90
Stable Positive,surprise,negative,health_sleep,Morning,0.759,60
Stable Positive,surprise,positive,work_studies,Evening,0.619,74
Stable Positive,fear,positive,health_sleep,Afternoon,0.606,85
Stable Positive,love,neutral,social_media,Evening,0.233,81
Stable Positive,love,positive,work_studies,Late Night,0.52,79
Stable Positive,love,neutral,work_studies,Evening,0.943,67
Stable Positive,fear,positive,growth_positive,Morning,0.639,70
Stable Positive,fear,positive,social_media,Late Night,0.761,59
Stable Positive,anger,neutral,health_sleep,Late Night,0.326,66
Stable Positive,love,negative,growth_positive,Morning,0.41,76
Stable Positive,sadness,positive,social_media,Morning,0.804,65
Stable Positive,fear,negative,work_studies,Afternoon,0.968,89
Stable Positive,anger,positive,relationships,Late Night,0.473,58
Stable Positive,love,neutral,health_sleep,Morning,0.494,76
Stable Positive,anger,negative,work_studies,Morning,0.769,92
Stable Positive,fear,neutral,relationships,Morning,0.671,85
Stable Positive,fear,neutral,relationships,Late Night,0.343,93
Stable Positive,surprise,positive,relationships,Evening,0.971,69
Stable Positive,sadness,negative,social_media,Late Night,0.611,74
Stable Positive,fear,neutral,work_studies,Morning,0.213,55
Stable Positive,surprise,neutral,time_pressure,Late Night,0.347,78
Stable Positive,sadness,positive,growth_positive,Late Night,0.909,78
Stable Positive,surprise,neutral,relationships,Late Night,0.22,95
Stable Positive,fear,negative,health_sleep,Afternoon,0.309,62
Stable Positive,sadness,neutral,growth_positive,Afternoon,0.359,70
Stable Positive,surprise,negative,work_studies,Afternoon,0.515,66
Stable Positive,fear,neutral,time_pressure,Evening,0.53,69
Stable Positive,love,positive,time_pressure,Morning,0.27,71
Stable Positive,fear,neutral,social_media,Afternoon,0.312,85
Stable Positive,fear,negative,work_studies,Late Night,0.963,94
Stable Positive,love,negative,social_media,Morning,0.808,84
Stable Positive,sadness,positive,relationships,Morning,0.257,75
Stable Positive,fear,negative,social_media,Morning,0.875,68
Stable Positive,sadness,negative,time_pressure,Morning,0.673,69
Stable Positive,love,neutral,work_studies,Morning,0.574,77
Stable Positive,anger,positive,work_studies,Late Night,0.102,95
Stable Positive,love,neutral,health_sleep,Late Night,0.148,86
Stable Positive,love,neutral,growth_positive,Evening,0.619,68
Stable Positive,anger,positive,time_pressure,Morning,0.897,84
Stable Positive,sadness,positive,social_media,Afternoon,0.129,77
Stable Positive,joy,positive,health_sleep,Evening,0.604,82
Stable Positive,anger,negative,social_media,Late Night,0.736,90
Stable Positive,joy,positive,health_sleep,Afternoon,0.155,65
Stable Positive,anger,positive,work_studies,Late Night,0.3,65
Stable Positive,love,positive,relationships,Evening,0.782,74
Stable Positive,sadness,positive,health_sleep,Evening,0.671,86
Stable Positive,anger,positive,growth_positive,Morning,0.876,73
Stable Positive,joy,negative,health_sleep,Late Night,0.594,73
Stable Positive,joy,positive,social_media,Evening,0.576,69
Stress Spike,fear,positive,time_pressure,Afternoon,0.338,78
Stress Spike,joy,positive,work_studies,Morning,0.414,66
Stress Spike,sadness,neutral,relationships,Afternoon,0.268,91
Stress Spike,joy,neutral,health_sleep,Afternoon,0.298,62
Stress Spike,fear,negative,work_studies,Late Night,0.989,93
Stress Spike,love,negative,growth_positive,Morning,0.693,76
Stress Spike,anger,neutral,work_studies,Evening,0.365,63
Stress Spike,surprise,neutral,health_sleep,Afternoon,0.41,64
Stress Spike,surprise,positive,relationships,Late Night,0.144,68
Stress Spike,surprise,neutral,health_sleep,Evening,0.894,86
Stress Spike,anger,negative,social_media,Late Night,0.973,63
Stress Spike,fear,positive,social_media,Evening,0.419,59
Stress Spike,sadness,negative,work_studies,Afternoon,0.732,92
Stress Spike,fear,neutral,time_pressure,Morning,0.603,87
Stress Spike,surprise,negative,work_studies,Late Night,0.561,81
Stress Spike,fear,neutral,growth_positive,Afternoon,0.654,68
Stress Spike,fear,neutral,health_sleep,Evening,0.764,93
Stress Spike,love,neutral,relationships,Late Night,0.267,63
Stress Spike,joy,positive,relationships,Afternoon,0.209,74
Stress Spike,love,positive,work_studies,Evening,0.939,88
Stress Spike,surprise,positive,health_sleep,Afternoon,0.319,68
Stress Spike,love,negative,health_sleep,Evening,0.617,68
Stress Spike,anger,neutral,growth_positive,Afternoon,0.77,93
Stress Spike,sadness,negative,growth_positive,Morning,0.14,72
Stress Spike,joy,negative,time_pressure,Afternoon,0.825,90
Stress Spike,anger,neutral,work_studies,Morning,0.325,55
Stress Spike,joy,negative,relationships,Morning,0.765,56
Stress Spike,sadness,neutral,growth_positive,Late Night,0.778,80
Stress Spike,sadness,positive,work_studies,Morning,0.493,57
Stress Spike,anger,positive,social_media,Morning,0.197,96
Stress Spike,love,positive,work_studies,Morning,0.253,79
Stress Spike,sadness,negative,relationships,Morning,0.575,56
Stress Spike,joy,neutral,time_pressure,Late Night,0.758,60
Stress Spike,anger,positive,social_media,Evening,0.949,76
Stress Spike,fear,neutral,work_studies,Morning,0.683,71
Stress Spike,sadness,positive,relationships,Afternoon,0.85,93
Stress Spike,sadness,positive,relationships,Afternoon,0.644,88
Stress Spike,surprise,positive,health_sleep,Afternoon,0.43,94
Stress Spike,fear,positive,relationships,Late Night,0.843,65
Stress Spike,fear,positive,growth_positive,Evening,0.853,61
Stress Spike,love,neutral,health_sleep,Morning,0.479,65
Stress Spike,fear,neutral,time_pressure,Afternoon,0.105,85
Stress Spike,surprise,positive,growth_positive,Evening,0.89,69
Stress Spike,fear,negative,social_media,Morning,0.111,65
Stress Spike,surprise,negative,growth_positive,Evening,0.108,72
Stress Spike,surprise,neutral,growth_positive,Late Night,0.702,84
Stress Spike,fear,negative,work_studies,Late Night,0.231,86
Stress Spike,surprise,negative,health_sleep,Afternoon,0.62,63
Stress Spike,sadness,neutral,time_pressure,Evening,0.762,82
Stress Spike,anger,negative,work_studies,Evening,0.628,55
Stress Spike,joy,positive,growth_positive,Evening,0.655,68
Stress Spike,love,positive,relationships,Morning,0.314,92
Stress Spike,sadness,positive,growth_positive,Afternoon,0.804,67
Stress Spike,fear,negative,relationships,Evening,0.445,67
Stress Spike,joy,neutral,growth_positive,Morning,0.441,91
Stress Spike,anger,neutral,work_studies,Evening,0.796,72
Stress Spike,joy,negative,time_pressure,Evening,0.38,78
Stress Spike,joy,negative,time_pressure,Morning,0.537,91
Stress Spike,sadness,neutral,health_sleep,Morning,0.111,63
Stress Spike,love,neutral,health_sleep,Evening,0.62,63
Stress Spike,love,negative,relationships,Evening,0.395,57
Stress Spike,fear,negative,growth_positive,Afternoon,0.836,87
Stress Spike,sadness,neutral,work_studies,Afternoon,0.741,92
Stress Spike,surprise,negative,relationships,Morning,0.992,55
Stress Spike,joy,positive,relationships,Late Night,0.577,91
Stress Spike,fear,negative,social_media,Morning,0.302,82
Stress Spike,anger,neutral,time_pressure,Evening,0.371,64
Stress Spike,joy,negative,social_media,Late Night,0.847,88
Stress Spike,love,positive,growth_positive,Late Night,0.607,92
Stress Spike,fear,neutral,health_sleep,Evening,0.55,75
Stress Spike,love,negative,health_sleep,Evening,0.526,63
Stress Spike,surprise,positive,growth_positive,Morning,0.384,80
Stress Spike,joy,negative,growth_positive,Late Night,0.634,90
Stress Spike,joy,negative,time_pressure,Evening,0.577,56
Stress Spike,joy,positive,growth_positive,Evening,0.376,84
Stress Spike,anger,positive,health_sleep,Evening,0.986,86
Stress Spike,sadness,negative,growth_positive,Evening,0.56,57
Stress Spike,surprise,positive,health_sleep,Morning,0.827,69
Stress Spike,sadness,neutral,time_pressure,Morning,0.498,88
Stress Spike,love,negative,growth_positive,Morning,0.531,70
Stress Spike,sadness,neutral,health_sleep,Evening,0.699,93
Stress Spike,surprise,positive,relationships,Evening,0.507,65
Stress Spike,sadness,positive,health_sleep,Afternoon,0.732,80
Stress Spike,joy,positive,time_pressure,Evening,0.358,80
Stress Spike,love,neutral,growth_positive,Afternoon,0.25,94
Stress Spike,love,neutral,work_studies,Afternoon,0.345,68
Stress Spike,anger,neutral,health_sleep,Morning,0.747,60
Stress Spike,surprise,neutral,relationships,Evening,0.465,85
Stress Spike,sadness,negative,social_media,Evening,0.532,56
Stress Spike,sadness,neutral,growth_positive,Afternoon,0.695,92
Stress Spike,anger,neutral,relationships,Late Night,0.728,60
Stress Spike,anger,negative,time_pressure,Afternoon,0.285,92
Stress Spike,surprise,neutral,work_studies,Afternoon,0.21,83
Stress Spike,joy,positive,social_media,Afternoon,0.844,86
Stress Spike,anger,positive,health_sleep,Morning,0.493,73
Stress Spike,surprise,neutral,time_pressure,Evening,0.318,60
Stress Spike,love,neutral,work_studies,Evening,0.882,83
Stress Spike,surprise,negative,growth_positive,Evening,0.978,78
Stress Spike,joy,positive,work_studies,Late Night,0.951,76
Stress Spike,love,neutral,health_sleep,Morning,0.618,62
Stress Spike,anger,positive,time_pressure,Late Night,0.783,70
Stress Spike,love,negative,work_studies,Morning,0.594,74
Stress Spike,joy,neutral,health_sleep,Morning,0.275,77
Stress Spike,sadness,negative,relationships,Evening,0.631,78
Stress Spike,sadness,neutral,time_pressure,Afternoon,0.11,75
Stress Spike,fear,positive,work_studies,Late Night,0.738,73
Stress Spike,sadness,positive,social_media,Afternoon,0.867,78
Stress Spike,love,negative,health_sleep,Late Night,0.517,58
Stress Spike,fear,positive,work_studies,Late Night,0.736,56
Stress Spike,joy,neutral,work_studies,Afternoon,0.668,55
Stress Spike,sadness,positive,health_sleep,Afternoon,0.991,65
Stress Spike,sadness,negative,growth_positive,Evening,0.301,86
Stress Spike,surprise,negative,relationships,Afternoon,0.837,76
Stress Spike,fear,positive,health_sleep,Late Night,0.528,74
Stress Spike,joy,positive,work_studies,Late Night,0.298,87
Stress Spike,sadness,negative,relationships,Late Night,0.928,65
Stress Spike,sadness,neutral,growth_positive,Late Night,0.229,89
Stress Spike,anger,positive,social_media,Late Night,0.751,58
Stress Spike,love,neutral,time_pressure,Morning,0.816,92
Stress Spike,sadness,neutral,work_studies,Morning,0.415,61
Stress Spike,anger,neutral,work_studies,Late Night,0.163,58
Stress Spike,love,positive,time_pressure,Evening,0.28,76
Stress Spike,love,neutral,growth_positive,Evening,0.758,59
Stress Spike,anger,neutral,health_sleep,Afternoon,0.156,94
Stress Spike,sadness,neutral,health_sleep,Evening,0.314,64
Stress Spike,surprise,negative,growth_positive,Evening,0.108,60
Stress Spike,anger,positive,growth_positive,Morning,0.148,81
Stress Spike,anger,neutral,time_pressure,Morning,0.956,75
Stress Spike,fear,neutral,time_pressure,Afternoon,0.915,66
Stress Spike,anger,negative,growth_positive,Late Night,0.719,93
Stress Spike,sadness,neutral,social_media,Late Night,0.281,88
Stress Spike,love,neutral,social_media,Late Night,0.558,61
Stress Spike,sadness,neutral,time_pressure,Late Night,0.613,94
Stress Spike,sadness,positive,work_studies,Evening,0.38,80
Stress Spike,anger,positive,growth_positive,Evening,0.656,74
Stress Spike,sadness,neutral,social_media,Afternoon,0.856,60
Stress Spike,love,positive,health_sleep,Evening,0.427,65
Stress Spike,fear,negative,growth_positive,Morning,0.536,89
Stress Spike,sadness,negative,health_sleep,Late Night,0.876,62
Stress Spike,sadness,negative,social_media,Morning,0.601,82
Stress Spike,joy,positive,health_sleep,Late Night,0.306,81
Stress Spike,anger,positive,work_studies,Afternoon,0.348,58
Stress Spike,anger,neutral,work_studies,Afternoon,0.381,61
Stress Spike,fear,negative,work_studies,Late Night,0.203,86
Stress Spike,fear,negative,social_media,Afternoon,0.568,74
Stress Spike,joy,negative,time_pressure,Morning,0.345,64
Stress Spike,joy,neutral,social_media,Late Night,0.821,74
Stress Spike,fear,neutral,social_media,Late Night,0.27,92
Stress Spike,surprise,negative,health_sleep,Morning,0.732,59
Stress Spike,sadness,positive,time_pressure,Evening,0.206,70
Stress Spike,surprise,negative,relationships,Afternoon,0.21,85
Stress Spike,joy,neutral,growth_positive,Evening,0.777,94
Stress Spike,love,positive,health_sleep,Morning,0.779,63
Stress Spike,surprise,negative,social_media,Afternoon,0.256,66
Stress Spike,anger,positive,growth_positive,Evening,0.671,96
Stress Spike,fear,negative,social_media,Afternoon,0.578,71
Stress Spike,joy,negative,health_sleep,Afternoon,0.863,64
Stress Spike,anger,neutral,health_sleep,Late Night,0.349,56
Stress Spike,sadness,neutral,work_studies,Afternoon,0.29,64
Stress Spike,fear,negative,work_studies,Afternoon,0.628,66
Stress Spike,joy,neutral,work_studies,Late Night,0.82,87
Stress Spike,joy,negative,relationships,Afternoon,0.915,87
Stress Spike,anger,negative,growth_positive,Morning,0.225,92
Stress Spike,love,negative,time_pressure,Afternoon,0.869,88
Stress Spike,surprise,positive,relationships,Afternoon,0.821,55
Stress Spike,love,negative,time_pressure,Morning,0.807,73
Stress Spike,fear,positive,relationships,Morning,0.548,69
Stress Spike,surprise,positive,social_media,Evening,0.9,70
Stress Spike,fear,negative,relationships,Afternoon,0.296,93
Stress Spike,surprise,neutral,relationships,Morning,0.613,75
Stress Spike,surprise,neutral,health_sleep,Afternoon,0.919,96
Stress Spike,anger,neutral,growth_positive,Afternoon,0.987,67
Stress Spike,surprise,negative,work_studies,Late Night,0.618,88
Stress Spike,anger,negative,health_sleep,Afternoon,0.758,94
Stress Spike,joy,positive,relationships,Evening,0.549,60
Stress Spike,surprise,positive,time_pressure,Morning,0.845,80
Stress Spike,fear,negative,relationships,Evening,0.991,81
Stress Spike,fear,neutral,growth_positive,Late Night,0.564,65
Stress Spike,fear,neutral,social_media,Evening,0.744,62
Stress Spike,sadness,negative,work_studies,Morning,0.193,68
Stress Spike,fear,positive,time_pressure,Afternoon,0.819,86
Stress Spike,joy,neutral,growth_positive,Evening,0.403,77
Stress Spike,fear,neutral,relationships,Morning,0.401,95
Stress Spike,joy,negative,health_sleep,Afternoon,0.729,89
Stress Spike,fear,positive,relationships,Evening,0.119,74
Stress Spike,joy,positive,growth_positive,Afternoon,0.24,77
Stress Spike,love,positive,relationships,Morning,0.176,55
Stress Spike,joy,neutral,work_studies,Morning,0.41,74
Stress Spike,surprise,negative,growth_positive,Afternoon,0.702,61
